Name,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Absolom,0.000833,0.000797,0.003184,0.000793,0.002404,0.001582,0.001507,0.000747,0.000709,0.00076,0.001479,0,0.001372,0,0,0.001298,0,0.000628,0.001235,0.000615,0.001254,0.000594,0.000587,0.00116,0.00113,0.000562,0.001108,0.001102,0,0.00159,0,0.000522,0,0.000497,0,0.000959,0.000913,0.000907,0,0.000425,0.000853,0.000878,0.000441,0.001303,0.000853,0.000871,0.001272,0,0.000427,0,0,0,0.000864,0.000414,0,0.000415,0.000421,0,0,0,0,0.000407,0,0,0.000429,0,0,0,0,0.000468,0,0,0,0,0,0,0,0,0,0,0,0,0.000549,0,0,0.000695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001089,0,0,0,0,0,0.001149,0,0,0.001482,0,0,0,0,0,0.003016,0.003981,0.004335,0,0.004346,0,0.011204,0.015661,0,0.010464,0.003314,0.00325,0,0,0,0.012872,0,0,0,0.012041,0,0.003332,0,0.011123,0.01171,0.011206,0.018003,0.011972,0,0.033822,0,0.012733,0.011841,0,0.041118,0.017366,0.037857,0,0,0,0
Ackroyd,0.000833,0,0.002388,0.000793,0.000801,0.000791,0,0.000747,0.000709,0,0,0,0.000686,0,0.001291,0.001298,0.000627,0.001256,0.001853,0,0.000627,0.001188,0.001174,0.00058,0.00113,0.000562,0,0.001102,0.000542,0.00053,0.001528,0.000522,0,0,0.000484,0.000959,0.000457,0.001361,0.000872,0.00085,0,0.000439,0.001322,0.001303,0,0,0,0.001715,0.001707,0.00087,0,0,0.000432,0,0,0,0.000421,0,0.000825,0,0.000409,0.000407,0.000411,0,0,0.000432,0.000434,0,0,0,0,0.000953,0,0,0,0,0,0.000558,0,0,0,0,0,0,0,0,0,0.000736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ada,0.015828,0.019935,0.0199,0.01823,0.024843,0.024522,0.030137,0.034378,0.035437,0.028124,0.033273,0.039927,0.054898,0.054016,0.085875,0.12011,0.112172,0.124386,0.138949,0.181554,0.215716,0.259038,0.303996,0.351418,0.41172,0.500694,0.501493,0.64846,0.720759,0.700501,0.762783,0.918011,0.947242,0.936089,0.921518,1.026785,1.010253,1.05011,0.961719,1.062836,1.072076,1.065989,1.091877,1.068627,1.046743,0.996238,1.011455,0.990982,0.914409,0.953218,0.940206,0.886567,0.90567,0.885539,0.834458,0.86466,0.814938,0.84214,0.777397,0.780113,0.77634,0.75199,0.755017,0.699959,0.713949,0.688684,0.700841,0.679846,0.661787,0.621845,0.59453,0.583238,0.590291,0.555558,0.540104,0.54759,0.507479,0.457899,0.420584,0.388143,0.388555,0.364415,0.341709,0.29531,0.287483,0.26534,0.228748,0.208951,0.205644,0.187889,0.169763,0.143549,0.15852,0.131224,0.107604,0.119049,0.079958,0.077276,0.073868,0.063778,0.062675,0.051462,0.040781,0.024708,0.03128,0.026319,0.01869,0.012568,0.015843,0.013761,0.014119,0.008443,0.008491,0.009858,0.012169,0.011343,0.01539,0.011459,0.00366,0.002332,0.001175,0.001089,0.002014,0.000978,0.001015,0.002296,0.001117,0,0,0,0,0,0.00182,0.001844,0,0,0,0,0,0,0,0,0,0,0.003764,0,0.003314,0,0,0,0,0.003218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006367,0.029603,0,0.024671,0,0.028393,0,0,0,0.02302
Adah,0.003332,0.003987,0.003184,0.000793,0.008014,0.008701,0.014315,0.01121,0.009922,0.009881,0.01183,0.014973,0.011666,0.011198,0.010977,0.007142,0.008773,0.008795,0.008646,0.009232,0.008779,0.014259,0.015845,0.011598,0.010731,0.012925,0.015516,0.017079,0.008135,0.008478,0.00611,0.006263,0.005115,0.00795,0.002905,0.005755,0.002739,0.001814,0.002616,0.004248,0.001706,0.000878,0.002204,0.002172,0.001705,0.002177,0.001696,0.002572,0.000853,0.002175,0.001736,0.000427,0.001728,0.002486,0.003783,0.000829,0.000842,0.002878,0.000412,0.002061,0.000409,0.000407,0.002057,0.000444,0.000858,0.002592,0.002172,0.000876,0.000917,0.000937,0.000915,0.000477,0.001931,0.001422,0.00269,0.001072,0.00213,0.000558,0.003111,0.000734,0.000696,0.000689,0.000549,0,0.00067,0.000695,0.000679,0.000736,0.001507,0,0,0,0.000773,0.000836,0.000868,0,0,0.000868,0,0,0,0,0.000887,0.000852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adaline,0.001666,0.000797,0.000796,0,0.000801,0,0.000753,0,0.000709,0,0.002218,0.000713,0,0.000659,0,0.001298,0,0.000628,0,0.001231,0.001254,0.002376,0.000587,0.00174,0.000565,0.000562,0.000554,0.000551,0.002169,0.00053,0,0.000522,0.000511,0.000497,0.000484,0.000959,0.000913,0.000454,0.000872,0.001274,0.000853,0.000439,0.000441,0,0,0.000435,0.001696,0,0.000427,0,0.000434,0.000427,0.000864,0.000414,0.00042,0.000415,0.000421,0.000411,0,0,0,0,0,0,0,0,0.000434,0,0,0,0,0.000953,0,0,0,0,0.000533,0,0,0,0,0.000689,0,0.000577,0,0,0,0,0,0,0,0,0.000773,0,0,0,0,0.000868,0,0,0,0,0,0.000852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,0.079138,0.046249,0.050943,0.064202,0.068119,0.06882,0.079109,0.071745,0.052446,0.053208,0.052497,0.0549,0.060388,0.049405,0.059402,0.061029,0.057652,0.043347,0.054344,0.055389,0.050166,0.043965,0.042254,0.053931,0.050265,0.044394,0.044885,0.049585,0.037963,0.039211,0.033607,0.03027,0.038872,0.037265,0.039708,0.027336,0.02876,0.038557,0.034876,0.03186,0.031569,0.025914,0.02733,0.030842,0.026861,0.020465,0.025021,0.021431,0.022188,0.022188,0.021704,0.016671,0.019444,0.021134,0.018076,0.01285,0.016838,0.015214,0.012785,0.014424,0.013922,0.013843,0.016458,0.014203,0.011149,0.010369,0.009559,0.008318,0.008249,0.008897,0.009154,0.009054,0.009653,0.010429,0.009683,0.005894,0.007455,0.009481,0.009955,0.007337,0.004178,0.005511,0.006592,0.003461,0.006701,0.002084,0.001358,0.003679,0.00226,0.004527,0.001579,0,0.003866,0,0.001736,0.001725,0.002636,0.002605,0.00166,0.000886,0.003482,0.000844,0.000887,0,0.001691,0,0.003738,0.000786,0.000689,0.000625,0.002972,0.003838,0.005944,0.002191,0.007301,0.010082,0.012825,0.010186,0.00366,0.010495,0.008225,0.005446,0.018123,0.023473,0.047685,0.087253,0.103914,0.096502,0.113862,0.114801,0.160102,0.157824,0.220248,0.252595,0.261394,0.2807,0.364919,0.270701,0.450802,0.361942,0.491112,0.640771,0.821662,1.017971,0.997441,1.014998,1.186491,1.280343,1.322714,1.305501,1.336978,1.023298,0.963015,1.227996,1.024742,0.948224,1.105769,0.779688,0.63309,0.626599,0.683087,0.661163,0.660106,0.706333,0.577832,0.512965,0.411685,0.413828,0.396684,0.413258,0.386513,0.225753,0.28393,0.262123,0.206689,0.270495,0.230203
Addie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554,0,0,0,0,0.000522,0,0.000994,0,0,0,0,0.000872,0.000425,0,0,0.000441,0.000434,0.001279,0.000871,0.000848,0.000857,0,0.00087,0.001736,0,0.000432,0.000829,0.001261,0.000415,0,0,0.000825,0.001236,0.000409,0.000814,0.000823,0.000888,0.000429,0.000864,0.000434,0.000438,0,0.000937,0,0.000953,0,0.000474,0,0,0.001065,0,0,0.001467,0,0,0.000549,0,0,0,0,0,0,0,0,0,0.000773,0,0.000868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Addison,0,0.000797,0,0.000793,0,0,0.000753,0.000747,0.000709,0,0.000739,0.000713,0,0.000659,0.000646,0.001298,0.000627,0.000628,0,0.000615,0,0.000594,0.000587,0,0,0,0.000554,0,0,0,0,0,0.000511,0,0.000484,0,0,0.000454,0.000436,0,0.000853,0.000439,0.001763,0,0,0,0,0,0,0,0.000434,0.000855,0.000432,0,0,0,0.000842,0,0.001237,0.000824,0,0,0.000411,0.000444,0.000429,0,0,0,0,0,0,0.000477,0.000483,0,0,0,0.000533,0,0,0,0,0,0,0.000577,0,0,0,0,0,0.000755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003915,0,0,0,0,0,0,0.003293,0,0,0,0,0,0,0,0.003537,0,0.003903,0,0,0.005986,0,0.011274,0.011279,0,0,0,0.008224,0,0,0.074892,0.03758,0.041615,0.046041
Adeel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004524,0.008692,0,0.018674,0.007831,0.015056,0,0,0.009749,0,0.006712,0.026344,0.012872,0.01477,0.003025,0.020792,0,0.015024,0.01666,0.003537,0.014831,0.01171,0.003735,0,0,0,0,0,0,0,0,0.016447,0,0.018929,0,0,0,0
Adela,0.000833,0,0.001592,0.001585,0.001603,0.000791,0.001507,0.002989,0.00567,0.00228,0.002958,0.003565,0.004804,0.001976,0.003228,0.003246,0.002507,0.003141,0.005558,0.003077,0.003762,0.001782,0.001174,0.005799,0.003953,0.007867,0.001108,0.003857,0.004881,0.00159,0.003564,0.006785,0.004092,0.003975,0.003874,0.005275,0.002739,0.002268,0.005231,0.003823,0.008532,0.006149,0.003967,0.005213,0.006822,0.005225,0.001272,0.003858,0.003414,0.000435,0.004341,0.002565,0.004753,0.003729,0.003783,0.003731,0.001684,0.003701,0.002062,0.002885,0.004095,0.003257,0.004115,0.003551,0.002573,0.003024,0.004779,0.001313,0.004583,0.003278,0.003204,0.002859,0.004344,0.005214,0.001614,0.001607,0.001065,0.002231,0.002489,0.002935,0,0.001378,0.002197,0.001154,0.003351,0,0,0.001471,0.00226,0.003018,0.002369,0.002461,0.000773,0,0.001736,0.000863,0.003515,0.000868,0,0.005315,0.001741,0.001687,0.000887,0.000852,0.002536,0.000774,0,0.000786,0,0.000625,0,0.001535,0.002547,0.002191,0.001217,0.00126,0.002565,0,0,0.001166,0.001175,0.002179,0,0,0.001015,0.004592,0.001117,0,0.001251,0,0,0.00532,0,0.003688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005908,0,0.00297,0,0.003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008683,0,0,0,0,0
Adelaide,0.014995,0.009569,0.01592,0.01823,0.014425,0.011074,0.012808,0.006726,0.012757,0.012922,0.010352,0.024241,0.019901,0.032278,0.023244,0.02597,0.0282,0.023244,0.037671,0.032618,0.035117,0.03743,0.034625,0.034794,0.042923,0.050575,0.041006,0.043524,0.037963,0.052988,0.046337,0.044883,0.046032,0.045711,0.039708,0.038846,0.040629,0.034021,0.037928,0.038656,0.041808,0.035577,0.03262,0.040834,0.041784,0.037011,0.047498,0.035576,0.045656,0.052207,0.042539,0.0389,0.037592,0.035223,0.036153,0.039793,0.034517,0.031662,0.032168,0.040386,0.041356,0.033386,0.037031,0.03107,0.028729,0.029379,0.02607,0.028892,0.024748,0.030905,0.028834,0.028114,0.028477,0.023701,0.025284,0.023575,0.020235,0.025656,0.024264,0.019077,0.017408,0.011711,0.015382,0.020764,0.010722,0.013198,0.016291,0.0103,0.00452,0.015846,0.008686,0.003281,0.006959,0.005015,0.008678,0.002588,0.005272,0.004341,0.00581,0.007972,0.003482,0.005062,0.000887,0.000852,0.003382,0.00387,0.003738,0.003928,0.002755,0.001876,0.002972,0.001535,0.001698,0,0.002434,0,0,0,0,0.003498,0,0.001089,0,0,0,0,0,0,0.001251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003915,0.003764,0,0,0,0,0,0,0,0,0.003025,0,0,0.003005,0,0.003537,0.007415,0,0.011206,0.012002,0.011972,0.005837,0,0.011279,0,0,0,0,0,0,0,0,0.020807,0
Adele,0,0.000797,0,0,0.000801,0,0,0.000747,0.001417,0,0,0,0,0.000659,0.001291,0.001298,0,0.001256,0.000618,0.000615,0,0.001782,0.001174,0.00116,0,0.001124,0.000554,0.001102,0,0.00106,0,0.000522,0.000511,0.000497,0.001453,0.001918,0.000913,0.000907,0.000436,0.000425,0.000427,0.000878,0,0.000434,0,0.001742,0.001696,0,0.000853,0.00087,0.001302,0.000855,0,0.001243,0.000841,0.000829,0,0.001645,0,0,0.000409,0.000814,0.001234,0.000444,0.000858,0.000432,0.001303,0.000876,0,0.000937,0.000915,0.00143,0.000483,0.000948,0.001614,0,0.002663,0.002231,0.000622,0.003669,0.000696,0.002756,0.001099,0,0.00067,0,0,0.002207,0.00226,0.001509,0,0.00082,0.00232,0.001672,0.002603,0.004313,0.005272,0.003473,0.00249,0.007086,0.008705,0.005062,0.001773,0.005112,0.002536,0.003096,0.008971,0.01571,0.013088,0.008131,0.00966,0.00614,0.014434,0.01424,0.012169,0.011343,0.01026,0.020372,0.023181,0.018658,0.027024,0.018518,0.03826,0.04988,0.045656,0.075772,0.082684,0.074674,0.10135,0.127401,0.121559,0.125904,0.138338,0.140126,0.151648,0.134993,0.111587,0.143312,0.1127,0.167398,0.108653,0.143278,0.063492,0.121373,0.082806,0.139519,0.072913,0.071491,0.077188,0.040273,0.072447,0.064358,0.094529,0.033271,0.020792,0.048164,0.045072,0.043316,0.028295,0.018538,0.027323,0.014942,0.030005,0.017958,0.023347,0.011274,0.011279,0.0191,0.005921,0,0,0,0,0,0,0,0
Adelia,0,0,0,0,0,0,0,0,0,0.00076,0,0.000713,0.000686,0,0,0.000649,0.000627,0.000628,0,0,0.000627,0.001188,0.001174,0.00058,0.000565,0.000562,0,0.000551,0,0,0.000509,0,0,0.000497,0,0.00048,0.000457,0.000454,0.000436,0.000425,0.000427,0.000439,0.000441,0.000434,0.000426,0.000435,0.001272,0.000857,0,0.00087,0.000434,0.000427,0,0,0,0.000829,0.000842,0,0.000825,0.000412,0,0.000814,0.000411,0.000444,0.000858,0.001296,0.000869,0.000438,0,0,0,0,0,0,0,0,0.000533,0,0,0.001467,0,0.000689,0,0,0,0,0.000679,0,0,0,0,0.00082,0,0,0,0,0,0,0,0,0,0,0,0,0.001691,0,0,0,0,0,0,0,0,0,0,0,0.001282,0,0,0,0.001175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adelina,0.000833,0.002392,0.002388,0.001585,0,0,0.000753,0,0.000709,0.00076,0.000739,0.001426,0,0.000659,0.002583,0.001948,0.00188,0.000628,0,0,0.000627,0.000594,0.000587,0.00174,0.001694,0.002248,0.001662,0.002755,0.001085,0.00159,0.004074,0.004697,0.005115,0.002981,0.004842,0.001439,0.002739,0.007258,0.005667,0.005098,0.005973,0.002196,0.00573,0.003475,0.003411,0.003919,0.004665,0.003858,0.007254,0.006961,0.003907,0.002992,0.005185,0.005801,0.005045,0.003731,0.006314,0.004112,0.003299,0.004533,0.006551,0.003257,0.004937,0.004882,0.002573,0.003024,0.000869,0.001313,0.002292,0.003746,0.001373,0.00143,0.002413,0.001896,0.000538,0.001607,0.001598,0.001115,0.001244,0.000734,0.002089,0.000689,0,0.000577,0.00067,0,0.001358,0.000736,0,0.000755,0,0,0.000773,0,0,0,0,0,0,0,0,0,0,0,0,0.000774,0,0,0,0,0,0.000768,0,0,0,0.00126,0,0,0,0,0,0,0,0,0,0.001148,0,0,0,0,0,0,0,0.001844,0,0,0,0,0,0,0,0.00398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adeline,0.001666,0.003987,0.003184,0.007926,0.004007,0.003955,0.00226,0.000747,0.00567,0.007601,0,0.00713,0.006862,0.007246,0.016142,0.007791,0.0094,0.010051,0.013586,0.012924,0.012542,0.013665,0.013498,0.012758,0.013555,0.013487,0.021057,0.022038,0.017355,0.013247,0.014767,0.01931,0.019436,0.025837,0.016949,0.018704,0.01826,0.016784,0.023978,0.021665,0.019198,0.022839,0.018955,0.022154,0.023877,0.022642,0.019084,0.017574,0.016214,0.020883,0.021704,0.017099,0.019012,0.012432,0.016815,0.025285,0.012207,0.021382,0.02227,0.019369,0.019245,0.016286,0.023864,0.035508,0.018438,0.01901,0.023028,0.017948,0.020624,0.01077,0.019223,0.016201,0.020754,0.017065,0.016139,0.018753,0.013313,0.014501,0.013065,0.012473,0.01323,0.011711,0.007691,0.010959,0.006701,0.005557,0.006109,0.00515,0.005273,0.007546,0.005527,0.004101,0.006186,0.003343,0.005207,0.005176,0.001757,0.002605,0,0.003543,0.00087,0.001687,0.001773,0.001704,0.000845,0,0.002243,0.000786,0.002755,0.001251,0.001486,0.001535,0.002547,0.002191,0.001217,0,0.001282,0.002546,0,0,0.001175,0,0.001007,0.001956,0.001015,0,0,0,0,0,0,0,0,0.001844,0,0.002143,0,0.003981,0,0,0,0.00398,0,0,0,0,0,0,0,0.003356,0,0,0,0,0,0.00602,0,0.009996,0,0,0,0,0,0,0,0,0,0,0.005921,0,0,0,0,0,0,0,0
Adeliza,0,0.000797,0,0.000793,0,0,0,0,0.000709,0.00076,0.000739,0,0.000686,0,0.001937,0.001948,0.00188,0.001256,0.001235,0.000615,0.000627,0.001188,0.000587,0,0,0,0.002217,0.001102,0.001627,0.00053,0.001018,0.002609,0.000511,0.000994,0.000968,0.00048,0.00137,0.000454,0.001308,0,0.001706,0,0.000441,0.000869,0,0.000435,0,0.000857,0,0.000435,0.000868,0,0,0.000414,0,0,0.000421,0,0,0.000412,0.000409,0,0,0.000444,0,0.000432,0,0,0,0,0,0,0,0,0,0.001072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adelle,0,0,0,0,0,0,0,0,0,0,0,0,0.000686,0,0.000646,0,0,0,0,0,0,0,0,0,0,0,0.000554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434,0,0,0,0,0,0,0,0.000427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844,0,0,0,0,0.000748,0,0.000689,0,0.000743,0,0,0,0,0,0,0,0.00122,0,0,0,0,0.000978,0.001015,0.004592,0.001117,0.002298,0.007507,0.0014,0.001482,0,0.00182,0.007375,0.005986,0,0.006032,0.003981,0.008669,0.013573,0.013038,0.00398,0.00747,0.007831,0.007528,0,0.019885,0.006499,0,0.003356,0.016465,0.006436,0.002954,0.015123,0.014851,0,0,0,0.007074,0.007415,0.007807,0,0,0,0,0,0.011279,0,0,0,0,0.017366,0,0,0,0,0
Aden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000618,0.000615,0.001254,0,0.001174,0,0,0.000562,0,0.000551,0.001085,0.00053,0,0,0,0.000497,0,0,0,0,0,0,0,0,0,0,0.001279,0,0.000424,0.000429,0.000427,0.000435,0,0,0,0,0,0.000415,0.000421,0,0,0,0,0.000407,0,0,0,0,0,0,0.000458,0,0.000458,0,0,0,0,0.000536,0,0,0.000622,0,0,0.001378,0,0,0,0,0.000679,0,0.001507,0,0,0.00082,0.000773,0,0,0,0,0,0,0,0,0.000844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122,0,0,0,0,0,0,0.002296,0,0,0,0,0.001482,0.001773,0,0,0,0.002143,0,0,0,0,0,0.00398,0,0,0,0,0,0,0.003509,0.010068,0.009879,0,0.002954,0.006049,0.005941,0.00602,0,0,0,0.003708,0,0,0.012002,0.017958,0,0,0.011279,0.006367,0,0,0,0,0,0,0,0,0
Adil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001117,0,0,0,0,0,0,0,0,0,0,0,0.004335,0.013573,0,0,0.00747,0.003915,0.007528,0.013952,0.016571,0.006499,0.007017,0,0.026344,0,0,0.009074,0.00297,0.024082,0.033053,0.013328,0.003537,0.014831,0,0.011206,0,0,0.005837,0.005637,0,0,0,0,0,0,0,0,0,0,0
Adina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562,0,0,0.000542,0,0,0,0,0,0,0.00048,0,0.000907,0.000436,0.001274,0.000853,0.001318,0.000441,0.000869,0.000853,0.000435,0,0.000429,0.000427,0.000435,0,0.002137,0,0,0.00042,0.000415,0.000842,0.000411,0.000412,0.000412,0.001228,0,0,0.000444,0,0.000432,0.001303,0.000438,0.000917,0.000937,0.000458,0.000477,0,0,0,0,0,0,0,0,0,0,0,0.000577,0,0.001389,0,0.000736,0.000753,0,0,0,0.000773,0,0,0,0,0.000868,0,0,0,0,0,0,0,0,0.001495,0,0,0,0.000743,0,0,0,0.001217,0.00126,0,0,0,0.001166,0,0.001089,0,0,0.002029,0,0.001117,0.001149,0.001251,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003314,0,0,0.003356,0,0,0,0,0,0,0,0.003332,0.007074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Admiral,0,0,0.001592,0.000793,0,0,0.000753,0.002989,0,0.00076,0,0,0,0.001317,0.000646,0.001948,0,0.000628,0.003088,0.001231,0.000627,0.000594,0,0.00058,0.00113,0.001124,0.000554,0.000551,0.002169,0,0.001528,0.000522,0.001023,0.000994,0.001937,0.000959,0.000457,0.000907,0.000872,0.00085,0.00128,0.000878,0.000441,0.001303,0.000853,0,0.000848,0,0.001707,0,0.000868,0.000855,0,0.000829,0.00042,0.000415,0.000421,0.000822,0,0.000412,0,0,0.000823,0.000888,0.000858,0.000432,0.000869,0,0.000458,0.001873,0,0,0,0.000474,0,0,0.001065,0.000558,0.000622,0,0,0.000689,0.000549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adnan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0.002143,0,0.003981,0,0,0.013038,0.00398,0.011204,0.011746,0,0.006976,0.0232,0.016248,0.017543,0.030204,0,0.009654,0.01477,0.033271,0.029703,0.009031,0.018029,0.003332,0.014147,0.003708,0.01171,0.007471,0,0.005986,0,0,0.00564,0,0,0,0,0,0,0.074892,0,0,0
